Total trades,Total Winning Trades,Total Losing Trades,Starting Balance,Finishing Balance,Win Rate,Ratio Avg Win/Loss,Longs Count,Longs Percentage,Shorts Percentage,Shorts Count,Fee,Net Profit,Net Profit Percentage,Average Win,Average Loss,Expectancy,Expectancy Percentage,Expected Net Profit Every 100 Trades,Avg Holding Time (sec),Avg Holding Time,Avg Winning Holding Time (sec),Avg Winning Holding Time,Avg Losing Holding Time (sec),Avg Losing Holding Time,Gross Profit,Gross Loss,Max Drawdown,Annual Return,Sharpe Ratio,Calmar Ratio,Sortino Ratio,Omega Ratio,Serenity Index,Smart Sharpe,Smart Sortino,Total Open Trades,Open PL,Winning Streak,Losing Streak,Largest Losing Trade,Largest Winning Trade,Current Streak,Hyperparameters
36,13,23,10000.0,7896.82,0.36,1.46,36,100.0,0.0,0,536.29,-2103.18,-21.03,754.55,517.93,-58.42,-0.58,-58.42,162098.33333333334,45h 1m 38.33s,181758.46153846153,50h 29m 18.46s,150986.08695652173,41h 56m 26.09s,9809.14,-11912.31,-44.52,-43.49,-0.64,-0.98,-0.94,0.9,-0.13,-0.61,-0.88,1,554.51,3,8,-629.21,1490.19,1,"""xparam: 73, take_profit: 1.1400000000000001, stop_loss: 0.95, rsi: 5"""
43,12,31,10000.0,8363.28,0.28,2.15,43,100.0,0.0,0,634.68,-1636.72,-16.37,672.07,312.96,-38.06,-0.38,-38.06,103296.27906976744,28h 41m 36.28s,150580.0,41h 49m 40.00s,84992.90322580645,23h 36m 32.90s,8064.89,-9701.61,-35.87,-35.08,-0.56,-0.98,-0.9,0.91,-0.12,-0.52,-0.83,1,102.82,3,8,-362.52,1294.99,1,"""xparam: 73, take_profit: 1.1400000000000001, stop_loss: 0.97, rsi: 5"""
28,9,19,10000.0,8596.83,0.32,1.81,28,100.0,0.0,0,411.26,-1403.17,-14.03,926.01,512.49,-50.11,-0.5,-50.11,178868.57142857142,49h 41m 8.57s,215566.66666666666,59h 52m 46.67s,161485.26315789475,44h 51m 25.26s,8334.12,-9737.29,-38.47,-30.61,-0.35,-0.8,-0.51,0.94,-0.15,-0.34,-0.5,1,604.44,2,7,-614.94,1337.71,1,"""xparam: 73, take_profit: 1.1400000000000001, stop_loss: 0.95, rsi: 7"""
27,8,19,10000.0,8439.92,0.3,1.99,27,100.0,0.0,0,392.56,-1560.08,-15.6,1012.86,508.58,-57.78,-0.58,-57.78,193248.88888888888,53h 40m 48.89s,274965.0,76h 22m 45.00s,158842.1052631579,44h 7m 22.11s,8102.91,-9662.99,-38.44,-33.63,-0.4,-0.87,-0.59,0.93,-0.17,-0.39,-0.58,1,593.93,2,7,-605.86,1337.71,1,"""xparam: 73, take_profit: 1.1400000000000001, stop_loss: 0.95, rsi: 8"""
32,8,24,10000.0,8324.82,0.25,2.48,32,100.0,0.0,0,457.41,-1675.18,-16.75,996.72,402.04,-52.35,-0.52,-52.35,144508.125,40h 8m 28.12s,258712.5,71h 51m 52.50s,106440.0,29h 34m 0.00s,7973.73,-9648.92,-39.03,-35.8,-0.52,-0.92,-0.81,0.91,-0.13,-0.51,-0.8,1,586.04,2,7,-470.63,1381.57,1,"""xparam: 73, take_profit: 1.1400000000000001, stop_loss: 0.96, rsi: 8"""
21,8,13,10000.0,12940.22,0.38,2.21,21,100.0,0.0,0,377.33,2940.22,29.4,1396.62,633.29,140.01,1.4,140.01,244902.85714285713,68h 1m 42.86s,292410.0,81h 13m 30.00s,215667.6923076923,59h 54m 27.69s,11172.97,-8232.75,-31.99,86.46,1.39,2.7,2.32,1.32,0.58,1.34,2.24,1,911.92,2,6,-750.63,1776.86,2,"""xparam: 73, take_profit: 1.1400000000000001, stop_loss: 0.95, rsi: 10"""
31,11,20,10000.0,9044.05,0.35,1.66,31,100.0,0.0,0,480.6,-955.95,-9.56,894.5,539.77,-30.84,-0.31,-30.84,171205.16129032258,47h 33m 25.16s,197972.72727272726,54h 59m 32.73s,156483.0,43h 28m 3.00s,9839.52,-10795.47,-38.04,-21.56,-0.11,-0.57,-0.17,0.98,-0.1,-0.11,-0.16,1,635.98,2,7,-646.57,1337.71,1,"""xparam: 73, take_profit: 1.1400000000000001, stop_loss: 0.95, rsi: 6"""
31,9,22,10000.0,9247.66,0.29,2.25,31,100.0,0.0,0,476.8,-752.34,-7.52,969.96,431.0,-24.27,-0.24,-24.27,145391.61290322582,40h 23m 11.61s,215566.66666666666,59h 52m 46.67s,116683.63636363637,32h 24m 43.64s,8729.68,-9482.03,-36.97,-17.23,-0.09,-0.47,-0.13,0.98,-0.07,-0.08,-0.12,1,651.74,2,7,-518.8,1381.57,1,"""xparam: 73, take_profit: 1.1400000000000001, stop_loss: 0.96, rsi: 7"""
30,8,22,10000.0,9168.7,0.27,2.51,30,100.0,0.0,0,453.86,-831.3,-8.31,1066.29,425.53,-27.71,-0.28,-27.71,150508.0,41h 48m 28.00s,253312.5,70h 21m 52.50s,113124.54545454546,31h 25m 24.55s,8530.32,-9361.62,-35.69,-18.92,-0.12,-0.53,-0.19,0.98,-0.08,-0.11,-0.18,1,646.49,2,7,-490.8,1442.98,1,"""xparam: 73, take_profit: 1.1400000000000001, stop_loss: 0.96, rsi: 9"""
40,8,32,10000.0,10012.83,0.2,4.01,40,100.0,0.0,0,626.56,12.83,0.13,906.51,226.23,0.32,0.0,0.32,72087.0,20h 1m 27.00s,173670.0,48h 14m 30.00s,46691.25,12h 58m 11.25s,7252.04,-7239.21,-22.07,0.31,0.23,0.01,0.41,1.05,0.0,0.23,0.41,0,0,2,8,-252.73,1347.36,-2,"""xparam: 73, take_profit: 1.1400000000000001, stop_loss: 0.98, rsi: 6"""
34,8,26,10000.0,9620.59,0.24,3.12,34,100.0,0.0,0,569.96,-379.41,-3.79,1106.04,354.91,-11.16,-0.11,-11.16,109496.4705882353,30h 24m 56.47s,177712.5,49h 21m 52.50s,88506.92307692308,24h 35m 6.92s,8848.29,-9227.7,-31.14,-8.93,0.06,-0.29,0.09,1.01,-0.04,0.05,0.09,0,0,2,7,-423.81,1425.43,-3,"""xparam: 73, take_profit: 1.1400000000000001, stop_loss: 0.97, rsi: 7"""
25,8,17,10000.0,9485.79,0.32,2.01,25,100.0,0.0,0,390.85,-514.21,-5.14,1098.68,547.27,-20.57,-0.21,-20.57,204307.2,56h 45m 7.20s,269565.0,74h 52m 45.00s,173597.64705882352,48h 13m 17.65s,8789.42,-9303.63,-35.48,-11.98,0.06,-0.34,0.1,1.01,-0.07,0.06,0.1,1,667.51,2,7,-643.81,1412.27,1,"""xparam: 73, take_profit: 1.1400000000000001, stop_loss: 0.95, rsi: 9"""
35,6,29,10000.0,10131.16,0.17,4.93,35,100.0,0.0,0,547.91,131.16,1.31,1114.84,226.13,3.75,0.04,3.75,81740.57142857143,22h 42m 20.57s,242360.0,67h 19m 20.00s,48508.96551724138,13h 28m 28.97s,6689.06,-6557.91,-21.82,3.2,0.29,0.15,0.52,1.06,0.03,0.27,0.48,0,0,1,8,-251.65,1347.36,-2,"""xparam: 73, take_profit: 1.1400000000000001, stop_loss: 0.98, rsi: 8"""
33,6,27,10000.0,10702.67,0.18,5.0,33,100.0,0.0,0,534.22,702.67,7.03,1169.91,233.96,21.29,0.21,21.29,84823.63636363637,23h 33m 43.64s,235160.0,65h 19m 20.00s,51415.555555555555,14h 16m 55.56s,7019.49,-6316.82,-21.8,17.84,0.58,0.82,1.05,1.13,0.17,0.53,0.96,0,0,1,8,-259.14,1352.61,-2,"""xparam: 73, take_profit: 1.1400000000000001, stop_loss: 0.98, rsi: 9"""
37,10,27,10000.0,10454.93,0.27,2.82,37,100.0,0.0,0,655.99,454.93,4.55,1061.56,376.32,12.3,0.12,12.3,110090.27027027027,30h 34m 50.27s,170250.0,47h 17m 30.00s,87808.88888888889,24h 23m 28.89s,10615.61,-10160.68,-32.52,11.35,0.46,0.35,0.79,1.09,0.05,0.41,0.71,0,0,2,8,-449.76,1549.84,-2,"""xparam: 73, take_profit: 1.1400000000000001, stop_loss: 0.97, rsi: 6"""
26,7,19,10000.0,13030.56,0.27,3.8,26,100.0,0.0,0,484.62,3030.56,30.31,1516.74,399.29,116.56,1.17,116.56,151239.23076923078,42h 0m 39.23s,290922.85714285716,80h 48m 42.86s,99776.84210526316,27h 42m 56.84s,10617.15,-7586.59,-22.97,89.62,1.53,3.9,2.9,1.37,0.87,1.49,2.84,0,0,2,6,-462.66,1792.59,-1,"""xparam: 73, take_profit: 1.1400000000000001, stop_loss: 0.97, rsi: 10"""
40,13,27,10000.0,8686.92,0.33,1.85,40,100.0,0.0,0,627.38,-1313.08,-13.13,810.35,438.8,-32.83,-0.33,-32.83,130957.5,36h 22m 37.50s,158496.92307692306,44h 1m 36.92s,117697.77777777778,32h 41m 37.78s,10534.6,-11847.68,-42.66,-28.84,-0.33,-0.68,-0.51,0.95,-0.08,-0.29,-0.45,1,612.32,3,8,-526.65,1504.47,1,"""xparam: 73, take_profit: 1.1400000000000001, stop_loss: 0.96, rsi: 5"""
32,7,25,10000.0,9850.39,0.22,3.51,32,100.0,0.0,0,528.41,-149.61,-1.5,1231.48,350.8,-4.68,-0.05,-4.68,117658.125,32h 40m 58.12s,215442.85714285713,59h 50m 42.86s,90278.4,25h 4m 38.40s,8620.39,-8770.0,-28.65,-3.58,0.17,-0.12,0.3,1.03,-0.02,0.17,0.29,0,0,1,7,-397.32,1474.85,-2,"""xparam: 73, take_profit: 1.1400000000000001, stop_loss: 0.97, rsi: 9"""
34,7,27,10000.0,9139.64,0.21,3.49,34,100.0,0.0,0,535.57,-860.36,-8.6,1165.9,334.14,-25.3,-0.25,-25.3,113910.0,31h 38m 30.00s,221614.2857142857,61h 33m 34.29s,85986.66666666667,23h 53m 6.67s,8161.29,-9021.65,-31.65,-19.54,-0.18,-0.62,-0.3,0.97,-0.09,-0.17,-0.29,0,0,1,7,-381.92,1425.43,-2,"""xparam: 73, take_profit: 1.1400000000000001, stop_loss: 0.97, rsi: 8"""
27,6,21,10000.0,13310.47,0.22,5.62,27,100.0,0.0,0,484.16,3310.47,33.1,1461.4,259.9,122.61,1.23,122.61,111795.55555555556,31h 3m 15.56s,323220.0,89h 47m 0.00s,51388.57142857143,14h 16m 28.57s,8768.37,-5457.9,-20.11,99.62,1.74,4.95,3.43,1.49,1.04,1.56,3.07,0,0,2,7,-297.59,1666.79,-1,"""xparam: 73, take_profit: 1.1400000000000001, stop_loss: 0.98, rsi: 10"""
36,13,23,10000.0,8323.04,0.36,1.53,36,100.0,0.0,0,554.7,-1676.96,-16.77,819.07,535.86,-46.58,-0.47,-46.58,167345.0,46h 29m 5.00s,196287.6923076923,54h 31m 27.69s,150986.08695652173,41h 56m 26.09s,10647.93,-12324.89,-44.48,-35.83,-0.43,-0.81,-0.63,0.93,-0.1,-0.4,-0.59,1,586.04,3,8,-651.89,1732.63,1,"""xparam: 73, take_profit: 1.16, stop_loss: 0.95, rsi: 5"""
35,11,24,10000.0,9654.31,0.31,2.11,35,100.0,0.0,0,564.97,-345.69,-3.46,957.01,453.03,-9.88,-0.1,-9.88,135303.42857142858,37h 35m 3.43s,170481.81818181818,47h 21m 21.82s,119180.0,33h 6m 20.00s,10527.1,-10872.79,-39.04,-8.15,0.12,-0.21,0.19,1.02,-0.03,0.11,0.18,1,680.65,2,7,-533.8,1443.6,1,"""xparam: 73, take_profit: 1.1400000000000001, stop_loss: 0.96, rsi: 6"""
26,8,18,10000.0,12001.03,0.31,2.77,26,100.0,0.0,0,441.86,2001.03,20.01,1329.31,479.64,76.96,0.77,76.96,175306.15384615384,48h 41m 46.15s,276157.5,76h 42m 37.50s,130483.33333333333,36h 14m 43.33s,10634.51,-8633.48,-27.72,55.41,1.08,2.0,1.86,1.24,0.39,1.06,1.82,1,846.22,2,6,-563.01,1651.07,2,"""xparam: 73, take_profit: 1.1400000000000001, stop_loss: 0.96, rsi: 10"""
47,10,37,10000.0,8931.42,0.21,3.19,47,100.0,0.0,0,674.21,-1068.58,-10.69,660.86,207.49,-22.74,-0.23,-22.74,67237.02127659574,18h 40m 37.02s,150456.0,41h 47m 36.00s,44745.40540540541,12h 25m 45.41s,6608.62,-7677.2,-25.75,-23.9,-0.35,-0.93,-0.6,0.93,-0.12,-0.35,-0.59,1,109.7,2,9,-233.5,1318.8,1,"""xparam: 73, take_profit: 1.1400000000000001, stop_loss: 0.98, rsi: 5"""
25,8,17,10000.0,10174.1,0.32,2.16,25,100.0,0.0,0,409.1,174.1,1.74,1238.52,572.59,6.96,0.07,6.96,209911.2,58h 18m 31.20s,287077.5,79h 44m 37.50s,173597.64705882352,48h 13m 17.65s,9908.19,-9734.09,-35.49,4.26,0.36,0.12,0.56,1.07,0.03,0.35,0.55,1,717.44,2,7,-678.46,1646.33,1,"""xparam: 73, take_profit: 1.16, stop_loss: 0.95, rsi: 9"""
36,7,29,10000.0,10345.4,0.19,4.35,36,100.0,0.0,0,587.44,345.4,3.45,1024.4,235.36,9.59,0.1,9.59,77736.66666666667,21h 35m 36.67s,189222.85714285713,52h 33m 42.86s,50826.206896551725,14h 7m 6.21s,7170.83,-6825.43,-22.98,8.55,0.4,0.37,0.7,1.09,0.06,0.4,0.7,0,0,2,8,-268.78,1347.36,-3,"""xparam: 73, take_profit: 1.1400000000000001, stop_loss: 0.98, rsi: 7"""
30,8,22,10000.0,9825.66,0.27,2.7,30,100.0,0.0,0,474.98,-174.34,-1.74,1203.13,445.43,-5.81,-0.06,-5.81,155188.0,43h 6m 28.00s,270862.5,75h 14m 22.50s,113124.54545454546,31h 25m 24.55s,9625.03,-9799.37,-35.69,-4.16,0.19,-0.12,0.32,1.04,-0.02,0.18,0.3,1,691.16,2,7,-514.15,1681.47,1,"""xparam: 73, take_profit: 1.16, stop_loss: 0.96, rsi: 9"""
27,8,19,10000.0,9050.66,0.3,2.15,27,100.0,0.0,0,410.62,-949.34,-9.49,1143.89,531.6,-35.16,-0.35,-35.16,198437.77777777778,55h 7m 17.78s,292477.5,81h 14m 37.50s,158842.1052631579,44h 7m 22.11s,9151.11,-10100.45,-38.48,-21.42,-0.1,-0.56,-0.16,0.98,-0.11,-0.1,-0.16,1,635.98,2,7,-639.86,1561.0,1,"""xparam: 73, take_profit: 1.16, stop_loss: 0.95, rsi: 8"""
20,7,13,10000.0,12400.89,0.35,2.41,20,100.0,0.0,0,350.01,2400.89,24.01,1486.87,615.94,120.04,1.2,120.04,273081.0,75h 51m 21.00s,379705.71428571426,105h 28m 25.71s,215667.6923076923,59h 54m 27.69s,10408.1,-8007.21,-32.01,68.23,1.19,2.13,1.97,1.25,0.49,1.14,1.89,1,872.5,2,6,-707.33,1878.49,2,"""xparam: 73, take_profit: 1.16, stop_loss: 0.95, rsi: 10"""
31,11,20,10000.0,9703.85,0.35,1.77,31,100.0,0.0,0,502.63,-296.15,-2.96,998.23,563.84,-9.55,-0.1,-9.55,175734.1935483871,48h 48m 54.19s,210736.36363636365,58h 32m 16.36s,156483.0,43h 28m 3.00s,10980.57,-11276.72,-38.03,-7.01,0.18,-0.18,0.27,1.03,-0.03,0.17,0.26,1,683.28,2,7,-681.44,1587.7,1,"""xparam: 73, take_profit: 1.16, stop_loss: 0.95, rsi: 6"""
40,13,27,10000.0,9144.43,0.33,1.93,40,100.0,0.0,0,649.16,-855.57,-8.56,877.53,454.2,-21.39,-0.21,-21.39,135679.5,37h 41m 19.50s,173026.15384615384,48h 3m 46.15s,117697.77777777778,32h 41m 37.78s,11407.89,-12263.46,-42.67,-19.44,-0.1,-0.46,-0.16,0.98,-0.05,-0.09,-0.14,1,643.86,3,8,-544.58,1748.97,1,"""xparam: 73, take_profit: 1.16, stop_loss: 0.96, rsi: 5"""
40,8,32,10000.0,10555.82,0.2,4.3,40,100.0,0.0,0,646.27,555.82,5.56,1002.41,233.23,13.9,0.14,13.9,75595.5,20h 59m 55.50s,191212.5,53h 6m 52.50s,46691.25,12h 58m 11.25s,8019.29,-7463.48,-22.04,13.97,0.51,0.63,0.92,1.11,0.09,0.5,0.91,0,0,2,8,-260.67,1541.93,-2,"""xparam: 73, take_profit: 1.16, stop_loss: 0.98, rsi: 6"""
34,8,26,10000.0,10315.84,0.24,3.36,34,100.0,0.0,0,597.21,315.84,3.16,1248.7,372.07,9.29,0.09,9.29,113625.88235294117,31h 33m 45.88s,195262.5,54h 14m 22.50s,88506.92307692308,24h 35m 6.92s,9989.58,-9673.74,-31.13,7.81,0.39,0.25,0.68,1.08,0.04,0.35,0.61,0,0,2,7,-445.0,1687.83,-3,"""xparam: 73, take_profit: 1.16, stop_loss: 0.97, rsi: 7"""
31,9,22,10000.0,9913.45,0.29,2.42,31,100.0,0.0,0,498.73,-86.55,-0.87,1091.76,450.56,-2.79,-0.03,-2.79,149920.64516129033,41h 38m 40.65s,231166.66666666666,64h 12m 46.67s,116683.63636363637,32h 24m 43.64s,9825.82,-9912.37,-36.97,-2.08,0.23,-0.06,0.37,1.04,-0.01,0.21,0.33,1,699.05,2,7,-546.72,1611.2,1,"""xparam: 73, take_profit: 1.16, stop_loss: 0.96, rsi: 7"""
37,10,27,10000.0,11213.98,0.27,3.01,37,100.0,0.0,0,687.09,1213.98,12.14,1186.21,394.38,32.81,0.33,32.81,113884.86486486487,31h 38m 4.86s,184290.0,51h 11m 30.00s,87808.88888888889,24h 23m 28.89s,11862.1,-10648.13,-32.51,31.91,0.77,0.98,1.36,1.15,0.13,0.7,1.22,0,0,2,8,-473.03,1838.01,-2,"""xparam: 73, take_profit: 1.16, stop_loss: 0.97, rsi: 6"""
34,7,27,10000.0,9794.19,0.21,3.77,34,100.0,0.0,0,560.7,-205.81,-2.06,1320.92,350.08,-6.05,-0.06,-6.05,118039.41176470589,32h 47m 19.41s,241671.42857142858,67h 7m 51.43s,85986.66666666667,23h 53m 6.67s,9246.46,-9452.27,-31.67,-4.9,0.16,-0.15,0.27,1.03,-0.02,0.15,0.26,0,0,1,7,-402.72,1687.83,-2,"""xparam: 73, take_profit: 1.16, stop_loss: 0.97, rsi: 8"""
25,7,18,10000.0,11496.44,0.28,3.02,25,100.0,0.0,0,417.36,1496.44,14.96,1426.1,471.46,59.86,0.6,59.86,195076.8,54h 11m 16.80s,361174.28571428574,100h 19m 34.29s,130483.33333333333,36h 14m 43.33s,9982.67,-8486.23,-30.83,40.09,0.88,1.3,1.49,1.18,0.21,0.87,1.48,1,809.42,2,6,-530.43,1746.98,2,"""xparam: 73, take_profit: 1.16, stop_loss: 0.96, rsi: 10"""
43,12,31,10000.0,8665.13,0.28,2.23,43,100.0,0.0,0,646.1,-1334.87,-13.35,711.25,318.38,-31.04,-0.31,-31.04,106314.41860465116,29h 31m 54.42s,161395.0,44h 49m 55.00s,84992.90322580645,23h 36m 32.90s,8535.03,-9869.9,-35.81,-29.27,-0.4,-0.82,-0.64,0.93,-0.1,-0.37,-0.59,1,106.49,3,8,-368.34,1481.99,1,"""xparam: 73, take_profit: 1.16, stop_loss: 0.97, rsi: 5"""
25,6,19,10000.0,12484.35,0.24,4.23,25,100.0,0.0,0,456.79,2484.35,24.84,1652.1,390.96,99.37,0.99,99.37,170047.2,47h 14m 7.20s,392570.0,109h 2m 50.00s,99776.84210526316,27h 42m 56.84s,9912.59,-7428.25,-22.98,70.98,1.29,3.09,2.4,1.29,0.7,1.25,2.32,0,0,1,6,-436.17,1897.43,-1,"""xparam: 73, take_profit: 1.16, stop_loss: 0.97, rsi: 10"""
47,10,37,10000.0,9239.11,0.21,3.34,47,100.0,0.0,0,686.06,-760.89,-7.61,705.04,211.12,-16.19,-0.16,-16.19,69998.29787234042,19h 26m 38.30s,163434.0,45h 23m 54.00s,44745.40540540541,12h 25m 45.41s,7050.42,-7811.31,-25.81,-17.41,-0.18,-0.67,-0.31,0.97,-0.09,-0.18,-0.3,1,113.37,2,9,-237.45,1509.24,1,"""xparam: 73, take_profit: 1.16, stop_loss: 0.98, rsi: 5"""
28,9,19,10000.0,9225.74,0.32,1.95,28,100.0,0.0,0,429.89,-774.26,-7.74,1043.21,534.9,-27.65,-0.28,-27.65,183882.85714285713,51h 4m 42.86s,231166.66666666666,64h 12m 46.67s,161485.26315789475,44h 51m 25.26s,9388.9,-10163.17,-38.48,-17.7,-0.04,-0.46,-0.07,0.99,-0.09,-0.04,-0.06,1,649.12,2,7,-649.59,1561.0,1,"""xparam: 73, take_profit: 1.16, stop_loss: 0.95, rsi: 7"""
32,7,25,10000.0,10551.16,0.22,3.79,32,100.0,0.0,0,553.03,551.16,5.51,1391.48,367.57,17.22,0.17,17.22,122045.625,33h 54m 5.62s,235500.0,65h 25m 0.00s,90278.4,25h 4m 38.40s,9740.35,-9189.2,-28.69,13.85,0.5,0.48,0.89,1.1,0.08,0.48,0.85,0,0,1,7,-418.52,1745.04,-2,"""xparam: 73, take_profit: 1.16, stop_loss: 0.97, rsi: 9"""
35,11,24,10000.0,10347.64,0.31,2.25,35,100.0,0.0,0,591.31,347.64,3.48,1065.7,473.96,9.93,0.1,9.93,139314.85714285713,38h 41m 54.86s,183245.45454545456,50h 54m 5.45s,119180.0,33h 6m 20.00s,11722.65,-11375.01,-39.0,8.61,0.42,0.22,0.69,1.08,0.03,0.38,0.62,1,727.96,2,7,-561.89,1709.28,1,"""xparam: 73, take_profit: 1.16, stop_loss: 0.96, rsi: 6"""
32,8,24,10000.0,8927.99,0.25,2.68,32,100.0,0.0,0,478.37,-1072.01,-10.72,1127.05,420.35,-33.5,-0.34,-33.5,148895.625,41h 21m 35.62s,276262.5,76h 44m 22.50s,106440.0,29h 34m 0.00s,9016.36,-10088.37,-39.0,-23.97,-0.21,-0.61,-0.33,0.96,-0.08,-0.2,-0.32,1,628.09,2,7,-488.56,1611.2,1,"""xparam: 73, take_profit: 1.16, stop_loss: 0.96, rsi: 8"""
36,7,29,10000.0,10902.83,0.19,4.67,36,100.0,0.0,0,606.56,902.83,9.03,1135.68,243.0,25.08,0.25,25.08,81635.0,22h 40m 35.00s,209271.42857142858,58h 7m 51.43s,50826.206896551725,14h 7m 6.21s,7949.73,-7046.9,-22.99,23.24,0.68,1.01,1.21,1.15,0.16,0.68,1.2,0,0,2,8,-278.43,1586.36,-3,"""xparam: 73, take_profit: 1.16, stop_loss: 0.98, rsi: 7"""
35,6,29,10000.0,10678.34,0.17,5.32,35,100.0,0.0,0,565.21,678.34,6.78,1240.4,233.24,19.38,0.19,19.38,85750.28571428571,23h 49m 10.29s,265750.0,73h 49m 10.00s,48508.96551724138,13h 28m 28.97s,7442.4,-6764.06,-21.81,17.19,0.57,0.79,1.02,1.12,0.14,0.52,0.94,0,0,1,8,-260.68,1541.93,-2,"""xparam: 73, take_profit: 1.16, stop_loss: 0.98, rsi: 8"""
33,6,27,10000.0,11271.78,0.18,5.38,33,100.0,0.0,0,550.81,1271.78,12.72,1297.53,241.24,38.54,0.39,38.54,89076.36363636363,24h 44m 36.36s,258550.0,71h 49m 10.00s,51415.555555555555,14h 16m 55.56s,7785.16,-6513.38,-21.82,33.56,0.85,1.54,1.55,1.2,0.32,0.77,1.41,0,0,1,8,-267.58,1602.83,-2,"""xparam: 73, take_profit: 1.16, stop_loss: 0.98, rsi: 9"""
26,5,21,10000.0,12540.31,0.19,6.23,26,100.0,0.0,0,449.34,2540.31,25.4,1558.95,250.21,97.7,0.98,97.7,128360.76923076923,35h 39m 20.77s,451644.0,125h 27m 24.00s,51388.57142857143,14h 16m 28.57s,7794.76,-5254.45,-20.1,72.84,1.4,3.62,2.64,1.35,0.82,1.23,2.31,0,0,1,7,-275.24,1745.54,-1,"""xparam: 73, take_profit: 1.16, stop_loss: 0.98, rsi: 10"""
29,10,19,10000.0,8630.38,0.34,1.65,29,100.0,0.0,0,466.62,-1369.62,-13.7,924.95,558.9,-47.23,-0.47,-47.23,200288.27586206896,55h 38m 8.28s,269094.0,74h 44m 54.00s,164074.73684210525,45h 34m 34.74s,9249.49,-10619.11,-38.36,-29.96,-0.29,-0.78,-0.42,0.95,-0.14,-0.27,-0.4,1,596.67,2,7,-668.76,1724.06,1,"""xparam: 73, take_profit: 1.18, stop_loss: 0.95, rsi: 6"""
34,12,22,10000.0,7305.53,0.35,1.41,34,100.0,0.0,0,514.47,-2694.47,-26.94,736.78,524.35,-79.25,-0.79,-79.25,187882.9411764706,52h 11m 22.94s,243965.0,67h 46m 5.00s,157292.72727272726,43h 41m 32.73s,8841.33,-11535.8,-46.6,-53.18,-0.94,-1.14,-1.34,0.86,-0.13,-0.86,-1.22,1,506.27,3,8,-629.21,1776.23,1,"""xparam: 73, take_profit: 1.18, stop_loss: 0.95, rsi: 5"""
26,8,18,10000.0,8207.93,0.31,1.83,26,100.0,0.0,0,396.26,-1792.07,-17.92,969.34,530.38,-68.93,-0.69,-68.93,209663.07692307694,58h 14m 23.08s,306667.5,85h 11m 7.50s,166550.0,46h 15m 50.00s,7754.69,-9546.77,-38.78,-37.96,-0.52,-0.98,-0.75,0.91,-0.18,-0.49,-0.71,1,568.26,2,7,-635.15,1724.06,1,"""xparam: 73, take_profit: 1.18, stop_loss: 0.95, rsi: 7"""
29,8,21,10000.0,8729.85,0.28,2.27,29,100.0,0.0,0,461.95,-1270.15,-12.7,1011.1,445.67,-43.8,-0.44,-43.8,170731.0344827586,47h 25m 31.03s,306667.5,85h 11m 7.50s,118945.71428571429,33h 2m 25.71s,8088.82,-9358.97,-37.3,-27.99,-0.32,-0.75,-0.49,0.94,-0.11,-0.28,-0.43,1,604.42,2,7,-535.09,1780.59,1,"""xparam: 73, take_profit: 1.18, stop_loss: 0.96, rsi: 7"""
41,11,30,10000.0,7330.56,0.27,1.93,41,100.0,0.0,0,587.67,-2669.44,-26.69,584.88,303.44,-65.11,-0.65,-65.11,120406.82926829268,33h 26m 46.83s,162981.81818181818,45h 16m 21.82s,104796.0,29h 6m 36.00s,6433.68,-9103.12,-38.06,-52.79,-1.16,-1.39,-1.74,0.82,-0.18,-1.06,-1.6,1,89.96,3,9,-348.95,933.45,1,"""xparam: 73, take_profit: 1.18, stop_loss: 0.97, rsi: 5"""
35,9,26,10000.0,9781.96,0.26,2.83,35,100.0,0.0,0,639.8,-218.04,-2.18,1093.01,386.73,-6.23,-0.06,-6.23,130779.42857142857,36h 19m 39.43s,188593.33333333334,52h 23m 13.33s,110766.92307692308,30h 46m 6.92s,9837.05,-10055.09,-34.86,-5.19,0.16,-0.15,0.28,1.03,-0.02,0.14,0.24,0,0,2,8,-463.33,1837.11,-8,"""xparam: 73, take_profit: 1.18, stop_loss: 0.97, rsi: 6"""
23,6,17,10000.0,7839.27,0.26,2.1,23,100.0,0.0,0,322.64,-2160.73,-21.61,1028.85,490.23,-93.94,-0.94,-93.94,285328.6956521739,79h 15m 28.70s,499860.0,138h 51m 0.00s,209611.76470588235,58h 13m 31.76s,6173.11,-8333.84,-35.79,-44.48,-0.64,-1.24,-0.93,0.9,-0.23,-0.63,-0.92,1,542.43,2,7,-574.52,1527.09,1,"""xparam: 73, take_profit: 1.18, stop_loss: 0.95, rsi: 9"""
29,6,23,10000.0,7173.83,0.21,2.59,29,100.0,0.0,0,389.17,-2826.17,-28.26,975.51,377.36,-97.45,-0.97,-97.45,207773.7931034483,57h 42m 53.79s,485440.0,134h 50m 40.00s,135339.13043478262,37h 35m 39.13s,5853.03,-8679.2,-39.34,-55.2,-1.07,-1.4,-1.58,0.83,-0.19,-1.02,-1.5,1,495.94,2,7,-435.91,1565.79,1,"""xparam: 73, take_profit: 1.18, stop_loss: 0.96, rsi: 8"""
